#	startTime:1578468504640
#	SiteID:5a0546857ecc773753327266	SiteName:西溪银泰城	FloorId:5a24ae78fe4e220014739c5c	FloorName:地下一层
#	Brand:OPPO	Model:PBCM10	AndroidName:8.1.0	APILevel:27	
#	type:1	name:BMI160 Accelerometer	version:2062600	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:4	name:BMI160 Gyroscope	version:2062600	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	type:35	name:BMI160 Accelerometer Uncalibrated	version:2062600	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:16	name:BMI160 Gyroscope Uncalibrated	version:2062600	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:14	name:AK09911 Magnetometer Uncalibrated	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	VersionName:v20191120-nightly-9-gde3748b	VersionCode:424	
1578468504657	TYPE_WAYPOINT	119.89201	126.656334
1578468546606	TYPE_WIFI	13add1fa5d04c66866ea1c5a54baf3b98e86dc96	f63024eb181498851c980956fb0bed8206b081be	-75	2437	1578468527008
1578468546606	TYPE_WIFI	ae7f2fd7c94346203a6dbe9a4469729bce75f901	82e707917f7138357ea1e3a7cf8960db03bc1265	-75	2457	1578468545232
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	883f6fb7e5ed079e2ebb46f59d089747862879f6	-75	2452	1578468543112
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	9c9888e3141e643b6beaafa3079c73478cab5deb	-75	5805	1578468543853
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	b620c25dbe4c7f1d4e05a197d16adef63da0f015	-75	2452	1578468527152
1578468546606	TYPE_WIFI	5cd0a3c2c56ed771bcc3c7c23f423ee441a91090	e5011ad66342272f1b3b27e9a90fcf2ac0ac3b23	-76	2462	1578468543273
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	0452e85d0a41780463cfe079077ea5bd2f519c7a	-76	2432	1578468544929
1578468546606	TYPE_WIFI	0a940017878606a68fa3ac9071c66569ef82d910	a983e886878e7deadba290b2215042cd33eb29ef	-77	5785	1578468545821
1578468546606	TYPE_WIFI	13add1fa5d04c66866ea1c5a54baf3b98e86dc96	ef8bfd1510bd978d5e1e306b1bdeb3691be69a9e	-77	5785	1578468545822
1578468546606	TYPE_WIFI	a39f7616b9bb60d3c3fd2bcdcc6e09f4ce6a8cb1	dec088bc33cc41aece2c160b3f0460d99374931b	-77	5785	1578468545822
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	34745e1c16e50d6b9d0f9977d22b77be18361bb7	-77	5805	1578468545904
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	d179e02cb2112a223cab97eacdd17859f4c29511	-77	5805	1578468545905
1578468546606	TYPE_WIFI	b9f0208be00bd8b337be7f12e02e3a3ce846e22b	4f7a516f64e951a30c7fc12fcd9d7fec5fb60728	-77	5805	1578468545906
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	55a27ad26a050e8a4cb9a262299f6feae12f73fe	-77	5805	1578468545902
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	b55d25918e89d1e8a6eb2de4321296d6bded8164	-77	2472	1578468541379
1578468546606	TYPE_WIFI	5731b8e08abc69d4c4d685c58164059207c93310	094c73b83a4c90cac6506c7029bf65b26f00d45f	-77	2472	1578468529409
1578468546606	TYPE_WIFI	216c141e8b225f85b2c9ec3c40bfd446e94d36ab	3e79cd042c0a01f152fdb78e6b513926fb999000	-78	2442	1578468533058
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	b3d862416ca21ec29ae77e762d4e897935bac7e5	-78	2452	1578468537161
1578468546606	TYPE_WIFI	778578ec111c16d306b97b1d0828a6ecd9ab4fb3	957d3b28d0b03bc3da70ff2b4d22a789376dc6d8	-78	5785	1578468545838
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	f315da8e9ccf18fbe243ced3129d744c197ac407	-78	5825	1578468545968
1578468546606	TYPE_WIFI	b9f0208be00bd8b337be7f12e02e3a3ce846e22b	4126d07e7c513b7326d2ef9c3cbf2412eb7a0db8	-78	5825	1578468545968
1578468546606	TYPE_WIFI	ea4a14e0d5bcdd20703fbe3bbc90f70b171ff140	591ea59cf88e3397db5d60eb00a5147edd69399a	-78	5765	1578468545783
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	c71a2f5c4282d27f84b9b841db0e310ef0fcf6cd	-78	5825	1578468543943
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	7e793e674e6a70125eb9f1b0954ac20ce2f21472	-78	2472	1578468529408
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	2853111b1aa4b4fa65f990a807bdac9ad39234cd	-78	2472	1578468529409
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	9e716ffd84238082386afa4fd72cf4c8b68cbc93	-78	2472	1578468529409
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	e57024faa1bfe6de5d71e1b779bff11e72e97e1d	-78	2412	1578468542654
1578468546606	TYPE_WIFI	0a940017878606a68fa3ac9071c66569ef82d910	62a4c59aa4068905f337aa1d1c947d7bc816938f	-79	2462	1578468543287
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	914cb2b0c63064164d4b8fd821bbde4a164a2a6a	-79	2452	1578468537160
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	baf793b46eddbf0e62fd203631280d258247f7b3	-79	2452	1578468537162
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	3a6b2bc5f25fcaf92ec3cdfe2cc40889ef2fd6ab	-79	2472	1578468529407
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	436dc9857f310f6c6cc83450b69f43b0a5916684	-79	2412	1578468544633
1578468546606	TYPE_WIFI	8aed75f7c344e6a3d4916750029dd4ee47c1e7c5	1f37bbb3f42125f665b83584d0376b21ec3eb43c	-79	2457	1578468525236
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	edbe427e90919b00d712ceb8c1ee8e92a54051e2	-79	2412	1578468542628
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	569878b7f574a738d49e365f45c49f44b81936f2	-80	2412	1578468542657
1578468546606	TYPE_WIFI	4e601619b7c7d9df8d61490ad2c134f08ea01d61	8c936564ea4b4300576f53136505527eb5972c07	-80	2417	1578468536711
1578468546606	TYPE_WIFI	5731b8e08abc69d4c4d685c58164059207c93310	d3f1271c54b887004e5e6233290db6b010b56aba	-80	2452	1578468537163
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	0c4850c8a03b7e54914ab6f06d8ba39fce95764e	-80	2412	1578468544631
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	2f693b7605fd635cea00d638b79b24f450ca2855	-80	2412	1578468544632
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	3c7e7fa0576bc8a2af71d5899581df36f4dab6c8	-80	2432	1578468542875
1578468546606	TYPE_WIFI	5731b8e08abc69d4c4d685c58164059207c93310	54bba3a36204f8c71b93798c31f9e0b039914575	-80	2432	1578468542876
1578468546606	TYPE_WIFI	990847ae755de95a44c7b1be54e66f4e56fdc7f4	0b64e537cc3d1818ec46f94f8dc14043a98d0089	-80	2447	1578468543092
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	0d4bedc6c263f9a7353ee1e763e287340296eeaf	-80	2412	1578468544628
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	add8b64585688391c11f2e0d1ca9039b70c802e5	-80	2412	1578468542656
1578468546606	TYPE_WIFI	4e601619b7c7d9df8d61490ad2c134f08ea01d61	9c25950ae49b1d71592a48d8df4e5898cd29901a	-81	5745	1578468545699
1578468546606	TYPE_WIFI	5a368e0bd5050bdb4653dc39c86bee1fd2b8aeb7	61c3aaf1a526f808c05952ea3f098e37354a674a	-81	2442	1578468537045
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	4dbab9aa5e471ee914e2cb61830c04407d895ef0	-81	5765	1578468545804
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	1b2fd184314ae440900fa9ce1addeb896b5604a9	-81	5825	1578468545987
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	e4c2e149428f5e2cc88a8e0642eb26e15614c6af	-81	5765	1578468545801
1578468546606	TYPE_WIFI	5731b8e08abc69d4c4d685c58164059207c93310	d09e9623280c9939aed3a92e9061f8e2c95c62a7	-81	2412	1578468544629
1578468546606	TYPE_WIFI	356d66c73c423be835bd5d07cb1ebdfa821d8e23	db01605eac3f33540038bd9722aba25774871d43	-81	5745	1578468533775
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	3407b9cef5a80426bdfacee1656b4b4fd2a4300e	-81	2412	1578468542629
1578468546606	TYPE_WIFI	5731b8e08abc69d4c4d685c58164059207c93310	c8f3983a40e3c462cdfd155f3d0c77868a717ffd	-81	2412	1578468542658
1578468546606	TYPE_WIFI	cef6dc5e595dd99c3b2c605de65cfc1f147e892b	590a4dd2afa1ad07090fd5f390f65a55e3dc5f56	-81	2437	1578468542945
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	ae54f8552a572ddf81302b56c07f63c6321270be	-82	5745	1578468545690
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	c356b16f8709232902dc1278c9abf7d7a2e03fa5	-82	2412	1578468542634
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	ee1e8b53b1f1d0723d207d484347785615e2b8b4	-82	5765	1578468545801
1578468546606	TYPE_WIFI	b9f0208be00bd8b337be7f12e02e3a3ce846e22b	53f74f21afa39f11b480cc60c740c05026cc40fb	-82	5765	1578468545780
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	2c09230bb32ee49f6a72928f6eeefb6885dc15ce	-82	5825	1578468545988
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	a77f8e93896f8fc8bc0d0700ca04b802ee79a07f	-82	5825	1578468545991
1578468546606	TYPE_WIFI	b9f0208be00bd8b337be7f12e02e3a3ce846e22b	4f8b7c168dc76c9d3b4ca7903042173e98fe2ddb	-82	5825	1578468545969
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	91dbf79e2374c7fc45408c769a7ee731cfb3e494	-82	5765	1578468545801
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	1feb85b72249ff094beda60a0d92078195fc00c1	-82	5765	1578468543754
1578468546606	TYPE_WIFI	0c1ada1b342f3b60aaa198ed9b1722c2572e1ead	f2a60e47d6545cae0f93a5b93004da8900ea8d62	-82	2412	1578468526682
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	18067f8d8861af3bcae51ba04b6b11b9150b9ff2	-82	2432	1578468542892
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	09e103887f42552d20328aa41891cf82dace79ab	-82	2432	1578468542877
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	d8d94ed75e4f2082de96d21f811f3bafd2a8d67c	-82	2412	1578468536631
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	99ef5e3c5b2ba528f8cd5c7534e28544c866fa1e	-82	2412	1578468542609
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	46c934893439700099d03a6892ea934ecb2729d6	-83	5745	1578468545688
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	f26678bbbbd078e242638a0d1fb5ba2e61262f4c	-83	5745	1578468545691
1578468546606	TYPE_WIFI	f44fa6118fed7198296c8b45b2f2684903d99620	965f254a2e8d05bbb40bd2413ff61de3ad6c4151	-83	2422	1578468534806
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	fc6956beb062b5158252c66953e92a0d25495cac	-83	5825	1578468545988
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	5875360455060f20a3cba705f44a4e3987c9b9f3	-83	2432	1578468542876
1578468546606	TYPE_WIFI	2ce029b3a3dea973a44bf0587be5e2b93a74e5f1	b2b0ddbb5a2aadfc6ab2f388db584b6c280d3f82	-83	2447	1578468537124
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	040a8e2ac5caa347b49962ea3b6530767259be39	-83	2462	1578468539268
1578468546606	TYPE_WIFI	5731b8e08abc69d4c4d685c58164059207c93310	4c83a7a1e51bfa8a5fa20e854ab3feec057c52c9	-83	2437	1578468542944
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	53a65f2ceb68d4fab8fe912e36b2ca5d410a61be	-83	2437	1578468542945
1578468546606	TYPE_WIFI	b9f0208be00bd8b337be7f12e02e3a3ce846e22b	3c89886dd08bb4a24384cf8bc0c6423e4804e6e9	-84	5745	1578468545692
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	5c10b343d767a30515e6015de25751a2883328f8	-84	5745	1578468545689
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	16374260af7d03b10f167358a4f6a70620e131f4	-84	5745	1578468545690
1578468546606	TYPE_WIFI	0a940017878606a68fa3ac9071c66569ef82d910	a25ba3a6933dbaba0c45bc13bc49cedd123a5d69	-84	5220	1578468545589
1578468546606	TYPE_WIFI	13add1fa5d04c66866ea1c5a54baf3b98e86dc96	64f1ff2cb8b08bf5488f7ec6a5eeadb0328b5289	-84	5220	1578468545590
1578468546606	TYPE_WIFI	c3513a636d1a813db081a2ffc33f297b4fefe28d	3f564032c7eebc173b38aee35225e323d4389faf	-84	5765	1578468533835
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	6d99fba05b779d8c6836f951f442fd2dbc002dc3	-84	2452	1578468535145
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	ceccac4f0e50ec9e36e8d2800b8f2c7c3b4d903e	-84	5785	1578468545845
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	c236cb5a525430ecff488e4f496408d7cd8aac91	-84	5825	1578468545986
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	58d88c1d4ba920fdc3707030403c6c3baef4b8a1	-84	5785	1578468539806
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	661ef3ef6c6c03d166a083e05ad508dfb3c20d72	-84	5825	1578468545987
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	e6da08a7a45bef7bcd5c74a4f13243dcf55d4d92	-84	5825	1578468545987
1578468546606	TYPE_WIFI	b9f0208be00bd8b337be7f12e02e3a3ce846e22b	0c4130e1e769677a016612b48d96480a8cdd1dc4	-84	5825	1578468545988
1578468546606	TYPE_WIFI	b6ffe5619e02871fcd04f61c9bb4b5c53a3f46b7	13cd1e6a6af504e46baff3e4ebf4084566a55272	-84	5180	1578468545465
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	0b5f69e5bbfd1cd46da3b29afd1d674c0925c2ab	-84	5180	1578468545468
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	500f56d1499008047d41c74dc7f5b81de763e901	-84	5180	1578468545469
1578468546606	TYPE_WIFI	b9f0208be00bd8b337be7f12e02e3a3ce846e22b	a6e2eb6f1e138c7da99b2f2b8b90ceee71f19590	-84	5180	1578468545470
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	f3be6e417e86b9791b18d17894f98fb882883099	-84	2462	1578468519347
1578468546606	TYPE_WIFI	5a368e0bd5050bdb4653dc39c86bee1fd2b8aeb7	08f7de5409dd4c4df92a9be0e8daebc871d3e7d1	-84	5745	1578468543677
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	cea504c31b09c883022852f5514a80619797ba2a	-84	2462	1578468535311
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	771bdbb2cba2c70f1315b79d8102e6726b92b392	-84	2432	1578468540890
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	71d97fb3d6f464d4c26fd061732e58398d053b2e	-84	2437	1578468542944
1578468546606	TYPE_WIFI	a39f7616b9bb60d3c3fd2bcdcc6e09f4ce6a8cb1	e5f3c294439b1adb115e5b0cdc74a7acb1f430c0	-85	5220	1578468545590
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	b2337b25e7d1df04928bf6698a9c0b2764df7795	-85	5785	1578468545846
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	76f81d5047273fa64a434457531d400fc5d90fac	-85	5785	1578468545847
1578468546606	TYPE_WIFI	b9f0208be00bd8b337be7f12e02e3a3ce846e22b	8c6ab78f2797e076f9106af81090d0ab9904f5cd	-85	5785	1578468545847
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	be0bf3206752bd57075bb6d382a9a90df6c72318	-85	2412	1578468524713
1578468546606	TYPE_WIFI	b7e6027447eb1f81327d66cfd3adbe557aabf26c	0a670fddca113cc7a87dbadd903190dd6d22c75d	-85	5825	1578468545987
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	b42376db2f3421b282eaa7a344545193b1e41a92	-85	5825	1578468545988
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	a19f846573a885943825d6bd401f64e70c4579f1	-85	5180	1578468545439
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	62c80c57dc1147cab98d7589b781ed5e5ecc1a37	-85	5180	1578468545464
1578468546606	TYPE_WIFI	7928475c4bb0c59e9be519e8d18ab7805f95660e	d8b4b0bebc252703de74c2effaf574bc4d6140f0	-85	2462	1578468545297
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	0c5cda0386b9de9d4e8d5788f192af0dac40ce2c	-85	2412	1578468528691
1578468546606	TYPE_WIFI	13add1fa5d04c66866ea1c5a54baf3b98e86dc96	e2a7123759cacf81363159e801826cff200dd3dd	-86	2462	1578468543292
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	d0724c69b4fe153bf62f7bfc64b58a4a92681a42	-86	2412	1578468542666
1578468546606	TYPE_WIFI	e6427457497fe0f4f93a7334d2203b8e17ee82df	2781e6f065306ab081c5b7de925744896321118b	-86	5785	1578468543793
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	8d8ac49ec434163d1d05c5acba3fad3e0f90ed19	-86	2412	1578468528664
1578468546606	TYPE_WIFI	e6427457497fe0f4f93a7334d2203b8e17ee82df	90d8151a7f541f47c5d99f3c1af4198f9c6173e4	-86	2412	1578468524704
1578468546606	TYPE_WIFI	d839a45ebe64ab48b60a407d837fb01d3c0dfef9	6e388d1db5ba8dd9de80522a4ddf50402cf443b3	-86	5785	1578468545845
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	5e659698b697f5fa0759dcb9cb42e557ca80f09e	-88	5180	1578468545463
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	4b313188f14772e5fe02b35e58d00fc07b207149	-88	5765	1578468539722
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	615df2866d97bcb7d68637f9243aaee8983403d5	-88	5180	1578468539434
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	e83b363240b04a651c0ff529eeda6a0ceac62bdf	-88	5180	1578468537480
1578468546606	TYPE_WIFI	7182afc4e5c212133d5d7d76eb3df6c24618302b	e0c5dd4e9a08f83af8595969137acbc07ab89bc7	-88	5765	1578468539721
1578468546606	TYPE_WIFI	b9f0208be00bd8b337be7f12e02e3a3ce846e22b	169479ef75a2db149091129bc2e009b0c3f26f9f	-89	5765	1578468539722
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	b56a7451fdebfe986a4a17414a9b289161e4dc50	-89	5320	1578468518446
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	78263f1b65e22aed4750fe3690f95ec60193ef72	-89	5320	1578468520480
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	5aec0872dd4f43d0eaa0c2ee05f1a1b546f3f768	-89	5180	1578468539446
1578468546606	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	fd963f68e158c7e77bdd1d0a867927a1d270e972	-90	5805	1578468517974
1578468546557	TYPE_ACCELEROMETER	0.28884888	4.8663483	9.988785	2
1578468546557	TYPE_MAGNETIC_FIELD	-28.634644	-1.8676758	-16.804504	3
1578468546557	TYPE_GYROSCOPE	0.0934906	0.099227905	-0.31936646	3
1578468546557	TYPE_ROTATION_VECTOR	0.1118963	-0.11691802	-0.6154767	3
1578468546557	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-35.380554	15.261841	-344.92493	-6.7459106	17.129517	-328.12042	3
1578468546557	TYPE_GYROSCOPE_UNCALIBRATED	0.13468933	0.10368347	-0.31037903	-0.009933472	0.0039367676	-0.0069885254	3
1578468546557	TYPE_ACCELEROMETER_UNCALIBRATED	0.34750366	4.825638	9.918762	0.0	0.0	0.0	3
1578468546577	TYPE_ACCELEROMETER	0.09371948	5.0614777	10.927322	2
1578468546577	TYPE_MAGNETIC_FIELD	-28.634644	-1.8676758	-16.804504	3
1578468546577	TYPE_GYROSCOPE	0.069000244	0.15727234	-0.31404114	3
1578468546577	TYPE_ROTATION_VECTOR	0.12845	-0.11276509	-0.61958915	3
1578468546577	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-35.380554	15.261841	-344.92493	-6.7459106	17.129517	-328.12042	3
1578468546577	TYPE_GYROSCOPE_UNCALIBRATED	0.13468933	0.10368347	-0.31037903	-0.009933472	0.0039367676	-0.0069885254	3
1578468546577	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1716156	4.2211	11.201462	0.0	0.0	0.0	3
1578468546597	TYPE_ACCELEROMETER	-0.32585144	5.4846497	11.8862	2
1578468546597	TYPE_MAGNETIC_FIELD	-28.634644	-1.8676758	-16.804504	3
1578468546597	TYPE_GYROSCOPE	0.22398376	0.26593018	-0.22668457	3
1578468546597	TYPE_ROTATION_VECTOR	0.12845	-0.11276509	-0.61958915	3
1578468546597	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-35.380554	15.261841	-344.92493	-6.7459106	17.129517	-328.12042	3
1578468546597	TYPE_GYROSCOPE_UNCALIBRATED	0.13468933	0.10368347	-0.31037903	-0.009933472	0.0039367676	-0.0069885254	3
1578468546597	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1716156	4.2211	11.201462	0.0	0.0	0.0	3
1578468546617	TYPE_ACCELEROMETER	-0.8855133	5.312256	11.779053	2
1578468546617	TYPE_MAGNETIC_FIELD	-28.634644	-1.8676758	-16.804504	3
1578468546617	TYPE_GYROSCOPE	0.3241272	0.31599426	-0.06903076	3
1578468546617	TYPE_ROTATION_VECTOR	0.12845	-0.11276509	-0.61958915	3
1578468546617	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-35.380554	15.261841	-344.92493	-6.7459106	17.129517	-328.12042	3
1578468546617	TYPE_GYROSCOPE_UNCALIBRATED	0.13468933	0.10368347	-0.31037903	-0.009933472	0.0039367676	-0.0069885254	3
1578468546617	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1716156	4.2211	11.201462	0.0	0.0	0.0	3
1578468546638	TYPE_ACCELEROMETER	-1.1764069	4.613159	11.243362	2
1578468546638	TYPE_MAGNETIC_FIELD	-28.634644	-1.8676758	-16.804504	3
1578468546638	TYPE_GYROSCOPE	0.17658997	0.2824402	0.08383179	3
1578468546638	TYPE_ROTATION_VECTOR	0.12845	-0.11276509	-0.61958915	3
1578468546638	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-35.380554	15.261841	-344.92493	-6.7459106	17.129517	-328.12042	3
1578468546638	TYPE_GYROSCOPE_UNCALIBRATED	0.13468933	0.10368347	-0.31037903	-0.009933472	0.0039367676	-0.0069885254	3
1578468546638	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1716156	4.2211	11.201462	0.0	0.0	0.0	3
1578468546658	TYPE_ACCELEROMETER	-1.2117157	3.8128967	11.374435	2
1578468546658	TYPE_MAGNETIC_FIELD	-27.941895	0.21362305	-17.478943	3
1578468546658	TYPE_GYROSCOPE	-0.07322693	0.120529175	0.18025208	3
1578468546658	TYPE_ROTATION_VECTOR	0.12849821	-0.111238845	-0.6182945	3
1578468546658	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-34.687805	17.34314	-345.59937	-6.7459106	17.129517	-328.12042	3
1578468546658	TYPE_GYROSCOPE_UNCALIBRATED	0.044143677	0.22619629	0.12904358	-0.009933472	0.0039367676	-0.0069885254	3
1578468546658	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1716156	4.2211	11.201462	0.0	0.0	0.0	3
1578468545710	TYPE_BEACON	d9c573b719a17da4836208fc436f87b5ca1aa877	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	-56	-92	41.44365878766823	eb3be6302ceab1cfea6d6f564e40cdd752be4ed2	1578468545710
1578468545762	TYPE_BEACON	d9c573b719a17da4836208fc436f87b5ca1aa877	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	-56	-92	41.44365878766823	216cf914116f4ab953ff40c90e63acea3d1d8a8f	1578468545762
1578468545962	TYPE_BEACON	d9c573b719a17da4836208fc436f87b5ca1aa877	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	-56	-91	38.10374756210322	4afe57c397a3af3fd12a0b7bd1675f6a662d10b6	1578468545962
1578468546014	TYPE_BEACON	d9c573b719a17da4836208fc436f87b5ca1aa877	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	-56	-87	26.976489994605064	3a1cc2332d9578f129f76aec14e59f38d7623fe8	1578468546014
